,pct_tl_open_L6M,pct_tl_closed_L6M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,CC_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,time_since_recent_payment,max_recent_level_of_deliq,num_deliq_6_12mts,num_times_60p_dpd,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_12mts,num_lss,recent_level_of_deliq,CC_enq_L12m,PL_enq_L12m,time_since_recent_enq,enq_L3m,NETMONTHLYINCOME,Time_With_Curr_Empr,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,HL_Flag,GL_Flag,MARITALSTATUS,EDUCATION,GENDER,last_prod_enq2,first_prod_enq2,Approved_Flag
22212,0.0,0.0,1,0.0,0.25,0,0,0,0,2,2,2,215,0,0,0,9,1,0,0,0,0,0,0,4,2,5,9,22000,54,0,0,0.667,1.0,0,0,Single,POST-GRADUATE,M,ConsumerLoan,others,P4
22213,0.25,0.125,3,0.25,0.375,0,0,0,3,0,8,2,54,28,10,0,0,0,0,0,0,0,0,28,1,15,2,7,25000,110,0,1,0.393,0.5,0,0,Married,POST-GRADUATE,M,ConsumerLoan,others,P4
22214,1.0,0.0,0,1.0,0.0,3,0,0,0,2,4,4,87,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,25000,310,0,0,1.0,0.0,1,0,Married,GRADUATE,M,others,others,P4
22215,0.0,0.0,0,0.0,0.0,0,0,2,1,8,1,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,47000,70,0,1,0.0,0.0,0,1,Married,SSC,M,ConsumerLoan,AL,P1
22216,0.0,0.0,0,1.0,0.0,0,0,0,1,0,1,0,286,0,0,0,9,0,0,0,0,0,0,0,0,1,304,0,40000,45,0,1,0.0,0.0,0,0,Single,12TH,M,PL,PL,P2
22217,0.0,1.0,1,0.0,1.0,0,0,0,0,0,1,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,25350,82,0,0,0.0,0.0,0,0,Single,GRADUATE,M,others,others,P2
22218,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,424,25,0,0,0,0,0,0,0,0,0,25,0,1,139,0,22000,240,0,0,1.0,0.0,0,0,Married,SSC,M,PL,ConsumerLoan,P4
22219,0.0,0.4,4,0.4,0.8,0,0,0,0,5,0,0,995,293,2,3,8,0,0,0,0,0,0,293,0,1,14,4,55000,26,0,0,0.0,0.0,1,0,Married,GRADUATE,F,ConsumerLoan,PL,P4
22220,0.0,0.0,1,0.0,1.0,0,0,0,0,0,1,0,296,13,0,0,0,0,0,0,0,0,0,13,0,0,478,0,25000,83,0,0,0.0,0.0,0,0,Married,OTHERS,F,ConsumerLoan,ConsumerLoan,P2
22221,0.167,0.0,0,0.5,0.0,2,0,0,0,5,1,0,48,20,0,0,0,0,0,0,0,0,0,20,0,0,81,1,25000,126,0,0,0.0,0.0,0,0,Married,12TH,M,AL,others,P2
22222,0.0,0.25,2,0.5,0.5,0,0,0,1,1,3,0,41,25,0,0,0,0,0,0,0,0,0,25,0,2,316,0,30000,115,0,1,0.0,0.0,0,0,Married,GRADUATE,M,PL,others,P2
22223,0.333,0.333,1,0.333,0.333,0,0,0,0,2,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20000,71,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,others,P2
22224,0.0,0.25,2,0.25,0.5,0,0,0,0,2,2,2,11,18,1,0,0,0,0,0,0,0,0,18,0,0,3,1,7500,36,0,0,0.0,0.0,0,0,Married,OTHERS,M,ConsumerLoan,ConsumerLoan,P2
22225,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,29000,125,0,0,0.0,0.0,0,0,Married,GRADUATE,M,others,PL,P2
22226,0.0,0.1,1,0.0,0.1,0,0,0,0,0,10,0,154,11,4,0,0,0,0,0,0,0,0,11,0,0,12,1,50000,126,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,ConsumerLoan,P2
22227,0.0,0.0,0,0.0,0.0,1,0,1,1,1,1,0,1783,0,0,0,22,0,0,0,0,0,0,0,0,0,658,0,33000,22,0,1,0.0,0.0,0,1,Married,GRADUATE,M,PL,PL,P1
22228,0.0,0.5,3,0.25,0.75,0,1,0,0,0,4,0,60,3,2,4,0,0,0,0,0,0,0,3,0,0,0,1,26000,189,1,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,others,P3
22229,0.091,0.0,0,0.091,0.0,0,1,0,0,8,3,7,26,25,5,0,0,0,0,0,0,0,0,10,0,0,5,1,43000,213,1,0,0.0,0.0,1,0,Married,UNDER GRADUATE,M,ConsumerLoan,others,P2
22230,0.333,0.333,1,0.333,0.333,0,0,0,0,0,3,1,36,0,0,0,12,0,0,0,0,0,0,0,0,1,101,0,28000,302,0,0,1.0,0.0,0,0,Married,UNDER GRADUATE,M,PL,PL,P1
22231,0.333,0.0,0,0.667,0.0,1,0,0,0,1,5,0,69,0,0,0,0,0,0,0,0,0,0,0,0,3,33,3,40000,111,0,0,1.0,0.0,0,0,Married,12TH,M,PL,others,P4
22232,0.0,0.0,0,0.5,0.0,0,0,0,0,1,1,0,121,0,0,0,0,0,0,0,0,0,0,0,1,1,139,0,23000,188,0,0,0.5,0.0,0,0,Married,GRADUATE,M,PL,others,P2
22233,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,51,6,0,0,0,0,0,0,0,0,0,6,0,2,62,2,15000,37,0,0,1.0,0.0,0,0,Single,GRADUATE,M,PL,others,P3
22234,0.5,0.0,0,1.0,0.0,0,0,0,0,1,1,1,52,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1,18000,69,0,0,1.0,0.0,0,0,Married,UNDER GRADUATE,M,PL,others,P3
22235,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,390,0,0,0,11,0,0,0,0,0,0,0,0,0,1339,0,21000,76,0,0,0.0,0.0,0,0,Single,GRADUATE,M,others,others,P2
22236,0.125,0.125,1,0.375,0.125,0,0,0,1,3,5,0,39,0,0,0,10,0,0,0,0,0,0,0,1,4,9,4,30000,131,0,1,0.75,1.0,1,0,Single,GRADUATE,M,PL,others,P2
22237,0.333,0.0,0,0.333,0.0,0,0,0,0,2,1,1,52,0,0,0,1,0,0,0,0,0,0,0,0,0,133,0,30000,182,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,HL,P2
22238,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10000,38,0,0,0.0,0.0,0,0,Married,SSC,F,ConsumerLoan,ConsumerLoan,P3
22239,0.0,0.0,1,0.0,0.5,0,0,0,0,1,1,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,0,22000,191,0,0,0.0,0.0,0,0,Married,OTHERS,M,others,others,P2
22240,0.5,0.0,0,0.5,0.0,0,0,0,0,1,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,15000,182,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P2
22241,0.0,0.5,1,0.0,0.5,0,0,0,1,0,2,0,63,16,0,0,0,0,0,0,0,0,0,16,0,0,19,1,12000,66,0,1,0.0,0.0,0,0,Single,SSC,M,ConsumerLoan,ConsumerLoan,P3
22242,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0,16000,100,0,0,1.0,0.0,0,0,Single,UNDER GRADUATE,M,PL,PL,P2
22243,0.5,0.0,0,0.5,0.0,1,0,0,0,0,2,1,63,0,0,0,9,0,0,0,0,0,0,0,0,0,32,3,18000,128,0,0,0.0,0.0,0,0,Married,POST-GRADUATE,F,ConsumerLoan,others,P2
22244,0.5,0.0,0,1.0,0.0,0,0,0,1,0,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,4,124,0,28000,75,0,1,0.75,0.0,0,0,Single,GRADUATE,M,PL,others,P3
22245,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,36,2,1,0,2,0,0,0,0,0,0,2,0,0,551,0,25000,125,0,0,0.0,0.0,0,0,Married,12TH,M,AL,AL,P2
22246,0.25,0.0,0,0.25,0.0,0,0,0,0,4,0,3,52,26,2,0,11,0,0,0,0,0,0,24,0,0,100,0,11000,246,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,others,P1
22247,0.0,0.0,0,1.0,0.0,0,0,0,0,2,0,1,46,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,24000,51,0,0,0.0,0.0,0,0,Single,SSC,M,ConsumerLoan,others,P2
22248,0.0,0.0,0,0.0,0.0,1,0,0,0,1,3,3,48,61,6,12,11,0,0,0,0,0,0,60,0,0,115,0,38000,65,0,0,0.0,0.0,0,0,Single,12TH,M,others,others,P2
22249,0.0,0.0,0,1.0,0.0,0,0,0,1,0,1,0,279,0,0,0,9,0,0,0,0,0,0,0,0,1,279,0,13900,95,0,1,0.0,0.0,0,0,Married,UNDER GRADUATE,M,PL,PL,P2
22250,0.167,0.167,10,0.262,0.238,4,2,0,0,31,11,8,8,90,7,12,9,0,0,0,0,0,0,3,0,0,3,1,50000,164,1,0,0.0,0.0,1,0,Married,GRADUATE,M,others,others,P2
22251,0.091,0.182,2,0.455,0.182,2,0,0,0,2,9,4,65,28,1,0,0,0,0,0,0,0,0,28,0,0,3,4,65000,302,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,others,P2
22252,0.0,0.0,0,0.5,0.0,1,0,0,0,1,1,0,133,0,0,0,0,0,0,0,0,0,0,0,0,1,364,0,30000,48,0,0,0.0,0.0,0,0,Single,12TH,M,PL,PL,P2
22253,0.0,0.062,1,0.0,0.062,0,0,0,0,16,0,0,101,205,0,11,0,0,0,0,0,0,0,205,0,0,42,1,23000,102,0,0,0.0,0.0,1,0,Married,12TH,M,others,others,P2
22254,0.5,0.286,6,0.857,0.429,2,2,0,8,2,12,1,49,0,0,0,9,0,0,0,0,0,0,0,8,9,4,4,35000,44,1,1,0.25,0.143,0,0,Single,GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
22255,0.0,0.0,0,0.0,0.0,0,0,0,0,2,1,0,75,23,2,0,0,0,0,0,0,0,0,23,0,1,120,0,25000,306,0,0,0.5,0.0,1,0,Married,GRADUATE,M,PL,PL,P3
22256,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,25000,116,0,0,0.0,0.0,0,0,Single,UNDER GRADUATE,M,ConsumerLoan,others,P2
22257,0.0,0.0,0,0.143,0.0,0,0,0,1,6,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,27500,370,0,1,0.0,0.0,1,0,Married,SSC,M,others,others,P1
22258,0.077,0.231,3,0.231,0.231,0,1,0,0,12,1,2,50,0,0,0,9,0,0,0,0,0,0,0,0,0,448,0,11000,95,1,0,0.0,0.0,1,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P1
22259,0.4,0.0,0,0.4,0.0,1,0,1,0,5,0,3,37,30,0,0,20,0,0,0,0,0,0,30,0,0,191,0,30000,98,0,0,0.0,0.0,1,1,Married,SSC,M,HL,HL,P1
22260,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,25000,42,0,0,0.0,0.0,0,0,Married,GRADUATE,F,others,others,P2
22261,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,20000,26,0,0,0.0,0.0,1,0,Single,GRADUATE,M,ConsumerLoan,others,P2
22262,0.0,0.0,0,0.0,0.0,0,0,0,1,2,1,1,561,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,0,22000,191,0,1,0.0,0.0,1,0,Married,12TH,M,HL,AL,P1
22263,0.5,0.0,0,1.0,0.0,1,0,0,0,1,1,0,67,27,0,0,2,0,0,0,0,0,0,27,0,0,3,1,18000,121,0,0,0.0,0.0,1,0,Married,SSC,M,others,others,P3
22264,0.333,0.0,0,0.667,0.0,1,1,0,0,1,5,0,58,0,0,0,0,0,0,0,0,0,0,0,3,3,80,1,19000,44,1,0,0.667,0.5,0,0,Single,GRADUATE,M,CC,ConsumerLoan,P3
22265,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,23000,115,0,0,0.0,0.0,0,0,Married,GRADUATE,F,ConsumerLoan,others,P2
22266,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,108,0,0,0,0,0,0,0,0,0,0,0,0,2,165,0,20000,76,0,0,1.0,0.0,0,0,Single,GRADUATE,M,PL,PL,P2
22267,0.0,0.0,0,0.0,0.0,0,0,0,0,3,0,2,674,0,0,0,0,0,0,0,0,0,0,0,0,0,3713,0,12000,186,0,0,0.0,0.0,1,0,Married,12TH,M,others,others,P1
22268,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,49,30,0,0,0,0,0,0,0,0,0,30,0,0,518,0,18000,27,0,0,0.0,0.0,0,0,Single,SSC,M,HL,others,P3
22269,0.0,0.0,0,0.0,0.0,0,0,0,0,3,5,5,445,16,0,4,1,0,0,0,0,0,0,16,0,0,1,1,30000,123,0,0,0.0,0.0,1,0,Married,UNDER GRADUATE,M,others,others,P2
22270,0.143,0.143,3,0.286,0.429,0,0,1,1,1,6,0,47,0,0,0,0,0,0,0,0,0,0,0,0,2,141,0,20000,92,0,1,1.0,0.0,0,1,Single,12TH,M,PL,others,P2
22271,0.0,0.25,1,0.0,0.25,0,0,0,0,3,1,2,90,0,0,0,9,0,0,0,0,0,0,0,1,1,30,1,25000,122,0,0,1.0,0.333,0,0,Married,12TH,M,PL,others,P2
22272,0.0,0.0,1,0.0,0.143,0,0,0,0,7,0,0,448,59,0,6,4,0,0,0,0,0,0,59,0,0,12,6,20000,63,0,0,0.0,0.0,1,0,Married,12TH,M,ConsumerLoan,others,P4
22273,0.0,0.0,2,0.222,0.222,0,0,0,3,5,4,1,46,120,6,8,3,0,0,0,0,0,0,5,0,0,2,1,43000,306,0,1,0.0,0.0,0,0,Married,POST-GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
22274,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,69,0,0,0,6,0,0,0,0,0,0,0,0,0,265,0,22000,38,0,0,0.0,0.0,0,0,Single,GRADUATE,F,others,others,P2
22275,0.5,0.25,4,0.625,0.25,2,1,0,3,7,9,6,44,0,0,0,3,0,0,0,0,0,0,0,1,7,73,1,45000,87,1,1,0.75,0.333,1,0,Married,GRADUATE,M,others,others,P2
22276,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,19000,97,0,0,1.0,0.0,0,0,Single,GRADUATE,M,ConsumerLoan,ConsumerLoan,P3
22277,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,25000,80,0,0,0.0,0.0,0,0,Married,SSC,M,AL,others,P2
22278,0.118,0.176,6,0.353,0.353,0,0,0,0,16,1,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,26000,251,0,0,0.0,0.0,1,0,Married,SSC,M,ConsumerLoan,ConsumerLoan,P3
22279,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,30000,14,0,0,0.0,0.0,0,0,Married,SSC,M,others,others,P2
22280,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,20000,141,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
22281,0.0,0.0,4,0.6,0.8,0,0,0,0,4,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,32000,152,0,0,0.0,0.0,1,0,Married,UNDER GRADUATE,M,others,others,P2
22282,0.7,0.0,0,0.9,0.0,2,2,0,0,2,8,2,47,0,0,0,0,0,0,0,0,0,0,0,7,3,21,4,100000,92,1,0,0.667,1.0,0,0,Married,GRADUATE,M,others,AL,P2
22283,0.0,0.5,1,0.0,0.5,0,1,0,0,1,1,0,49,24,1,1,0,0,0,0,0,0,0,24,0,0,4,1,25000,271,1,0,0.0,0.0,0,0,Married,12TH,M,others,others,P3
22284,0.0,0.0,0,0.167,0.0,1,1,1,0,5,1,1,440,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,38500,125,1,0,0.0,0.0,1,1,Married,SSC,F,others,CC,P2
22285,0.333,0.0,0,0.667,0.0,0,0,0,0,1,2,2,67,0,0,0,2,0,0,0,0,0,0,0,0,0,127,0,18000,124,0,0,0.0,0.0,0,0,Single,12TH,M,others,others,P2
22286,0.0,0.0,1,0.125,0.125,1,0,0,0,7,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,3,39,3,15000,36,0,0,1.0,0.0,1,0,Married,12TH,M,PL,others,P2
22287,1.0,0.0,0,1.0,0.0,1,0,0,0,0,3,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,22000,102,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,others,P2
22288,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,18000,70,0,0,0.0,0.0,0,0,Single,GRADUATE,M,others,others,P2
22289,0.286,0.286,2,0.429,0.286,2,0,0,0,3,4,0,49,30,2,0,0,0,0,0,0,0,0,30,2,1,4,3,22000,47,0,0,0.0,0.0,0,0,Married,GRADUATE,M,others,others,P3
22290,0.0,0.0,0,0.5,0.0,0,1,0,1,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,4,0,93,0,30000,67,1,1,0.0,0.571,0,0,Married,12TH,M,CC,CC,P2
22291,0.667,0.0,0,0.667,0.0,2,0,0,0,0,3,0,2456,0,0,0,0,0,0,0,0,0,0,0,0,7,3,19,23000,180,0,0,1.0,0.0,0,0,Married,12TH,M,ConsumerLoan,others,P4
22292,0.0,0.0,0,0.0,0.0,0,0,0,2,0,2,0,624,29,0,0,10,0,0,0,0,0,0,29,0,0,1144,0,32000,179,0,1,0.0,0.0,0,0,Married,GRADUATE,M,PL,PL,P2
22293,0.111,0.0,2,0.333,0.222,4,0,0,0,8,1,7,250,32,2,1,25,0,0,0,0,0,0,32,0,1,36,1,12000,177,0,0,1.0,0.0,1,0,Single,SSC,M,PL,others,P2
22294,0.143,0.286,4,0.571,0.571,0,0,0,0,4,3,0,52,0,0,0,5,0,0,0,0,0,0,0,0,1,24,1,12000,60,0,0,0.0,0.0,1,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
22295,0.2,0.0,0,0.6,0.0,1,0,0,0,3,2,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,40000,151,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,others,P2
22296,0.111,0.0,0,0.111,0.0,0,0,2,0,6,3,5,48,28,0,0,0,0,0,0,0,0,0,28,0,0,82,2,35000,63,0,0,0.0,0.0,0,1,Married,GRADUATE,M,ConsumerLoan,others,P2
22297,0.5,0.0,1,0.5,0.5,0,0,0,0,2,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,19000,124,0,0,0.5,0.0,0,0,Married,GRADUATE,M,others,others,P3
22298,0.0,0.0,1,0.0,0.5,0,0,0,2,0,2,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,14000,248,0,1,0.0,0.0,0,0,Married,SSC,M,PL,PL,P2
22299,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,24000,77,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
22300,0.0,0.0,1,0.0,1.0,0,0,0,0,0,1,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55000,122,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,others,P3
22301,0.0,0.0,1,0.4,0.2,1,0,0,0,4,1,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,14000,68,0,0,0.0,0.0,1,0,Single,12TH,M,others,others,P2
22302,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,1,304,0,38000,121,0,0,0.0,0.0,0,0,Married,12TH,M,PL,PL,P2
22303,0.0,0.0,1,0.0,1.0,0,0,0,0,0,1,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,18000,125,0,0,0.0,0.0,0,0,Single,GRADUATE,M,AL,ConsumerLoan,P2
22304,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,764,60,0,2,0,0,0,0,0,0,0,60,0,0,3,3,35000,184,0,0,0.0,0.0,0,0,Single,UNDER GRADUATE,M,ConsumerLoan,AL,P4
22305,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,1,218,0,0,0,6,0,0,0,0,0,0,0,0,2,138,0,16000,63,0,0,1.0,0.0,0,0,Single,12TH,M,PL,ConsumerLoan,P2
22306,0.0,0.0,0,1.0,0.0,0,0,0,0,2,0,2,33,30,3,0,0,0,0,0,0,0,0,30,0,1,4,2,12000,69,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,others,P3
22307,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,125,0,0,0,0,0,0,0,0,0,0,0,0,1,22,5,18000,38,0,0,1.0,0.0,0,0,Single,GRADUATE,F,others,others,P4
22308,0.0,0.0,1,0.333,0.167,1,0,0,0,6,0,1,34,0,0,0,10,0,0,0,0,0,0,0,0,0,232,0,50000,149,0,0,0.0,0.0,1,0,Married,GRADUATE,M,others,others,P2
22309,0.143,0.286,2,0.286,0.286,0,0,0,0,3,4,4,78,24,0,0,7,0,0,0,0,0,0,24,0,1,8,2,45000,120,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P3
22310,0.0,0.0,1,0.1,0.1,0,1,0,0,9,1,2,48,27,2,0,0,0,0,0,0,0,0,27,1,3,53,4,30000,101,1,0,0.333,0.0,1,0,Married,GRADUATE,M,others,others,P2
22311,0.0,0.0,1,0.667,0.333,0,0,0,0,0,3,1,55,0,0,0,0,0,0,0,0,0,0,0,7,3,5,4,40000,185,0,0,0.4,0.625,0,0,Married,UNDER GRADUATE,M,ConsumerLoan,PL,P4
22312,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,14000,54,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,PL,P2
22313,0.125,0.125,1,0.125,0.125,1,0,0,3,5,3,0,532,0,0,0,6,0,0,0,0,0,0,0,0,0,1470,0,21500,306,0,1,0.0,0.0,1,0,Married,12TH,M,others,PL,P1
22314,0.0,0.0,1,0.125,0.125,1,0,0,0,4,4,2,321,175,3,10,4,0,0,0,0,0,0,175,0,1,234,0,25000,190,0,0,0.0,0.0,1,0,Married,UNDER GRADUATE,M,ConsumerLoan,others,P3
22315,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,359,25,3,0,0,0,0,0,0,0,0,25,0,0,610,0,9000,197,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,others,P2
22316,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,25000,95,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
22317,0.048,0.024,6,0.095,0.143,2,0,0,0,35,7,27,36,29,1,3,4,0,0,0,0,0,0,9,0,0,2,1,18000,38,0,0,0.0,0.0,1,0,Married,12TH,M,ConsumerLoan,others,P2
22318,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,66,23,0,0,0,0,0,0,0,0,0,23,0,2,17,3,27000,84,0,0,0.5,0.0,0,0,Married,12TH,M,others,others,P3
22319,0.75,0.25,1,1.0,0.25,2,0,0,2,0,4,0,61,0,0,0,1,0,0,0,0,0,0,0,5,12,8,4,17000,6,0,1,0.333,0.167,0,0,Single,GRADUATE,M,ConsumerLoan,CC,P3
22320,0.833,0.333,2,0.833,0.333,2,0,0,2,3,3,2,56,0,0,0,2,0,0,0,0,0,0,0,0,2,76,2,40000,69,0,1,1.0,0.0,0,0,Single,GRADUATE,M,others,others,P3
22321,0.047,0.047,8,0.125,0.125,6,0,1,0,60,4,3,46,0,0,0,10,0,0,0,0,0,0,0,0,0,49,3,15000,13,0,0,0.0,0.0,1,1,Married,GRADUATE,F,others,others,P2
22322,1.0,0.0,0,1.0,0.0,0,0,0,0,0,2,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,10000,61,0,0,0.0,0.0,0,0,Single,GRADUATE,M,ConsumerLoan,AL,P3
22323,0.0,0.5,1,0.5,0.5,0,0,0,0,1,1,0,51,0,0,0,10,0,0,0,0,0,0,0,0,1,6,2,18900,36,0,0,1.0,0.0,0,0,Married,POST-GRADUATE,F,ConsumerLoan,ConsumerLoan,P3
22324,0.0,0.0,1,0.5,0.5,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,60000,59,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,AL,P2
22325,0.25,0.25,2,0.5,0.5,0,0,1,0,1,3,0,42,18,1,0,3,0,0,0,0,0,0,18,0,1,3,2,27000,124,0,0,1.0,0.0,0,1,Single,GRADUATE,M,ConsumerLoan,ConsumerLoan,P4
22326,0.0,0.0,0,0.5,0.0,0,0,0,0,2,0,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,42500,108,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,HL,P2
22327,0.0,0.25,1,0.25,0.25,1,0,0,1,0,4,1,77,46,3,1,2,0,0,0,0,0,0,46,1,2,2,3,24000,384,0,1,0.333,1.0,0,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
22328,0.0,0.333,2,0.333,0.667,0,0,0,0,1,2,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,14500,134,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,others,P2
22329,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,25000,244,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
22330,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,11200,35,0,0,1.0,0.0,0,0,Single,12TH,M,PL,PL,P2
22331,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0,18000,51,0,0,0.0,0.0,0,0,Married,SSC,M,others,others,P2
22332,0.286,0.286,2,0.286,0.286,0,0,0,0,0,7,0,88,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,35000,128,0,0,1.0,0.0,0,0,Married,SSC,F,others,PL,P3
22333,0.333,0.333,2,0.667,0.667,1,0,0,0,0,3,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,110,0,27000,62,0,0,1.0,0.0,0,0,Single,GRADUATE,M,ConsumerLoan,AL,P2
