PROSPECTID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,num_times_delinquent,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Credit_Score,Approved_Flag
29866,11,3,8,3,3,0.273,0.273,0.727,0.273,6,3,0.545,0.273,2,2,0,5,0,0,0,2,9,4,88,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,3,1,1,Married,12TH,39,M,40000,120,0.727,0.5,0.84,0,0,0.0,0.0,0.0,0.0,0,0,others,others,702,P3
29869,6,1,5,1,0,0.167,0.0,0.833,0.167,5,1,0.833,0.167,1,0,0,3,0,0,1,0,6,2,20,6,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,13,4,10,9,6,9,1,36,18,12,Married,OTHERS,43,M,70000,249,0.833,0.2,0.373,0,1,0.667,0.4,0.667,0.308,0,0,ConsumerLoan,CC,629,P4
29871,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,50,50,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1548,0,0,0,Married,12TH,53,M,20000,79,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,others,others,701,P3
29873,9,7,2,1,0,0.111,0.0,0.222,0.778,2,1,0.222,0.111,1,0,0,0,1,0,0,9,0,8,82,4,85,0,0,0,0,0,0,0,18,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,Married,OTHERS,44,F,12000,25,0.222,0.5,1.027,0,0,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,ConsumerLoan,687,P2
29874,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,10,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,3,3,Single,GRADUATE,31,F,20000,122,1.0,0.0,0.083,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,671,P2
29875,6,1,5,2,0,0.333,0.0,0.833,0.167,5,0,0.833,0.0,3,2,0,1,1,0,0,5,1,2,32,2,52,0,0,0,0,0,0,0,14,4,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,78,5,3,2,Married,12TH,34,M,15000,125,0.833,0.4,0.951,0,0,0.0,0.0,0.0,0.0,1,0,others,others,674,P2
29876,3,0,3,0,0,0.0,0.0,1.0,0.0,3,0,1.0,0.0,0,1,0,2,0,0,0,1,2,0,11,7,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,4,2,2,Married,12TH,47,M,28500,486,1.0,0.0,0.521,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,661,P3
29877,9,7,2,2,2,0.222,0.222,0.222,0.778,2,4,0.222,0.444,0,1,0,4,2,0,0,3,6,2,88,4,74,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,2,0,0,119,1,1,0,Single,UNDER GRADUATE,30,M,25000,155,0.222,1.0,0.619,0,0,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,ConsumerLoan,679,P2
29878,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,4,3,Single,UNDER GRADUATE,22,M,18000,50,1.0,1.0,0.698,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,658,P4
29879,4,0,4,2,0,0.5,0.0,1.0,0.0,4,0,1.0,0.0,1,1,0,0,0,0,0,1,3,3,8,2,22,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,1,80,3,1,1,Married,12TH,33,M,45000,188,1.0,0.5,0.831,0,0,1.0,0.0,1.0,0.0,0,0,PL,AL,666,P3
29881,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,52,52,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1547,0,0,0,Married,12TH,49,M,15000,212,1.0,0.0,0.227,1,0,0.0,0.0,0.0,0.0,0,0,CC,CC,691,P2
29882,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,4,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140,1,1,0,Married,SSC,35,M,14500,148,1.0,1.0,0.916,0,0,0.0,0.0,0.0,0.0,0,0,others,others,683,P2
29883,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,1,0,0,0,0,2,1,4,4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,116,1,1,0,Married,GRADUATE,52,M,30000,308,1.0,1.0,0.626,0,0,0.0,0.0,0.0,0.0,0,0,others,others,669,P2
29884,5,0,5,3,0,0.6,0.0,1.0,0.0,5,0,1.0,0.0,2,0,0,4,0,0,0,0,5,1,9,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,14,3,2,2,Single,GRADUATE,29,M,20000,61,1.0,0.6,0.534,0,0,0.0,1.0,0.0,1.0,0,0,CC,ConsumerLoan,659,P3
29885,2,1,1,0,1,0.0,0.5,0.5,0.5,0,1,0.0,0.5,0,1,0,1,0,0,0,1,1,0,20,13,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,389,0,0,0,Single,12TH,30,M,20000,125,0.5,0.0,0.295,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,682,P2
29886,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,22,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,474,0,0,0,Single,POST-GRADUATE,32,M,30000,72,0.5,0.0,0.552,0,0,0.0,0.0,0.0,0.0,0,0,others,ConsumerLoan,693,P2
29887,12,4,8,3,0,0.25,0.0,0.667,0.333,4,0,0.333,0.0,0,1,0,0,10,0,0,11,1,1,31,0,46,0,0,0,0,0,0,0,94,22,46,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,191,2,0,0,Married,OTHERS,33,M,15000,125,0.667,0.75,0.154,0,0,0.0,0.0,0.0,0.0,1,0,others,others,726,P1
29888,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,14,14,67,0,0,0,0,0,0,0,8,4,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,1,Married,12TH,33,F,40000,150,1.0,0.0,0.548,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,679,P2
29889,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,75,75,398,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2390,0,0,0,Married,GRADUATE,31,M,42500,183,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,AL,AL,694,P2
29890,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,1,1,0,0,0,0,0,2,1,2,73,51,196,0,0,0,0,0,0,0,35,5,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2205,0,0,0,Married,12TH,34,M,19000,114,0.667,0.0,0.993,0,0,0.0,0.0,0.0,0.0,0,0,AL,AL,715,P1
29891,14,11,3,0,0,0.0,0.0,0.214,0.786,1,1,0.071,0.071,0,3,2,5,0,0,4,3,11,0,171,12,20,4,25,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,7,4,5,6,1,1,7,7,6,3,Married,SSC,38,M,25000,51,0.214,0.0,0.692,1,1,1.0,0.8,0.167,0.571,0,0,CC,PL,693,P2
29892,4,2,2,1,1,0.25,0.25,0.5,0.5,2,1,0.5,0.25,0,1,0,0,3,0,0,4,0,0,18,2,54,0,0,0,0,0,0,0,17,5,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,263,2,0,0,Married,UNDER GRADUATE,26,F,15000,69,0.5,0.5,0.87,0,0,0.0,0.0,0.0,0.0,1,0,others,others,693,P2
29893,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,2,0,0,0,0,2,0,6,4,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,93,3,3,0,Married,12TH,45,M,18500,246,1.0,1.0,0.492,0,0,0.0,0.0,0.0,0.0,0,0,others,others,685,P2
29895,11,9,2,2,2,0.182,0.182,0.182,0.818,3,2,0.273,0.182,0,0,0,0,1,0,2,5,6,8,102,3,73,0,0,0,0,0,0,0,39,7,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,2,2,1,1,Married,12TH,41,M,16000,105,0.182,0.667,0.833,0,1,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,PL,716,P1
29897,9,4,5,2,0,0.222,0.0,0.556,0.444,4,0,0.444,0.0,1,1,0,3,4,0,1,5,4,0,67,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,2,3,3,3,26,7,5,2,Single,12TH,28,M,22000,70,0.556,0.5,0.644,0,1,1.0,1.0,1.0,1.0,1,0,CC,others,670,P2
29898,19,18,1,0,0,0.0,0.0,0.053,0.947,1,0,0.053,0.0,0,0,0,1,17,0,1,17,2,0,36,11,64,3,58,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,2,1,2,3,3,2,2,Single,12TH,24,M,32000,125,0.053,0.0,0.839,0,1,0.5,0.0,0.5,0.0,1,0,PL,ConsumerLoan,650,P4
29899,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,7,7,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,218,1,0,0,Married,12TH,32,M,11000,30,1.0,0.0,1.215,0,0,0.0,0.0,0.0,0.0,0,0,others,others,688,P2
29900,6,4,2,0,1,0.0,0.167,0.333,0.667,2,2,0.333,0.333,0,2,0,1,0,0,0,5,1,3,145,6,57,0,0,0,0,0,0,0,27,3,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,2,201,4,0,0,Married,SSC,35,M,35000,130,0.333,0.0,0.833,0,0,0.0,0.0,0.0,0.0,0,0,others,others,733,P1
29903,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,36,36,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,1,1,1,Married,GRADUATE,40,M,35000,153,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,others,ConsumerLoan,668,P3
29904,5,0,5,0,0,0.0,0.0,1.0,0.0,1,0,0.2,0.0,0,1,0,2,0,0,0,2,3,2,40,9,25,0,0,0,0,0,0,0,44,9,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,378,0,0,0,Married,12TH,45,M,15000,18,1.0,0.0,0.443,0,0,0.0,0.0,0.0,0.0,0,0,others,others,701,P3
29905,7,5,2,1,2,0.143,0.286,0.286,0.714,1,2,0.143,0.286,0,0,0,6,0,0,1,0,7,0,46,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,6,10,10,10,Married,UNDER GRADUATE,47,M,35000,126,0.286,1.0,0.486,0,1,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,644,P4
29906,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,1,2,0,0,0,0,0,2,0,0,20,6,26,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,3,3,3,2,Single,12TH,21,M,32000,15,1.0,1.0,1.233,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,651,P4
29907,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,0,0,0,2,0,0,0,0,2,0,62,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,2,2,8,9,9,9,Married,GRADUATE,53,M,60000,184,0.5,1.0,1.0,0,0,1.0,0.0,1.0,0.0,0,0,PL,ConsumerLoan,641,P4
29908,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,13,13,54,1,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,1,1,1,1,Married,SSC,39,M,17000,165,1.0,0.0,0.792,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,652,P4
29909,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,75,75,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,6,6,6,Married,UNDER GRADUATE,49,M,25000,242,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,659,P3
29910,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,52,52,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1566,0,0,0,Single,POST-GRADUATE,23,M,22000,22,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,others,others,696,P2
29911,3,0,3,0,0,0.0,0.0,1.0,0.0,1,0,0.333,0.0,1,1,0,0,0,0,0,1,2,2,82,8,89,0,0,0,0,0,0,0,31,3,8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,44,1,1,1,Single,UNDER GRADUATE,30,M,19000,125,1.0,0.0,0.872,0,0,0.0,0.0,0.0,0.0,0,0,others,others,704,P1
29912,24,23,1,0,0,0.0,0.0,0.042,0.958,0,3,0.0,0.125,0,1,0,16,1,0,2,3,21,4,133,17,56,14,15,2,8,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,15,16,2,0,0,6,0,0,14,2,2,2,Married,SSC,34,M,21000,38,0.042,0.0,0.344,0,1,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,CC,686,P2
29913,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,35,35,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1045,0,0,0,Married,UNDER GRADUATE,43,M,15680,194,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,679,P2
29916,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,15,15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,2,1,1,Single,GRADUATE,28,M,60000,62,1.0,0.0,0.688,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,682,P2
29917,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0,2,38,12,116,0,0,0,0,0,0,0,32,2,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,58,1,1,1,Married,12TH,54,M,10000,186,0.5,0.0,0.606,0,0,0.0,0.0,0.0,0.0,0,0,others,others,677,P2
29918,18,11,7,2,1,0.111,0.056,0.389,0.611,2,1,0.111,0.056,3,2,0,3,5,0,0,7,11,8,212,3,215,2,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,2,1,1,92,2,2,0,Married,GRADUATE,30,M,35000,186,0.389,1.0,0.869,0,0,1.0,0.0,0.5,0.0,1,0,others,ConsumerLoan,714,P1
29919,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,52,52,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,2,3,3,3,Married,12TH,27,M,42000,248,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,0,others,PL,663,P3
29920,4,2,2,1,1,0.25,0.25,0.5,0.5,2,1,0.5,0.25,0,1,0,1,2,0,0,3,1,0,17,4,61,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,1,0,1,0,0,0,19,7,4,2,Single,POST-GRADUATE,26,M,18500,50,0.5,0.5,0.741,0,0,0.0,0.0,0.0,0.0,1,0,others,others,654,P4
29921,18,17,1,0,2,0.0,0.111,0.056,0.944,0,2,0.0,0.111,0,1,0,0,12,1,0,18,0,4,161,16,65,0,0,0,0,0,0,0,69,2,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1724,0,0,0,Married,12TH,48,M,35816,249,0.056,0.0,0.828,0,0,0.0,0.0,0.0,0.0,1,1,HL,HL,735,P1
29922,12,11,1,0,0,0.0,0.0,0.083,0.917,0,0,0.0,0.0,0,0,0,0,8,0,0,12,0,4,179,17,750,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,53,4,4,2,Married,OTHERS,40,M,20000,116,0.083,0.0,0.0,0,0,1.0,0.0,1.0,0.0,1,0,others,others,705,P1
29923,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,9,9,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,223,2,0,0,Single,GRADUATE,23,M,30000,101,1.0,0.0,0.4,0,0,0.0,0.0,0.0,0.0,0,0,others,PL,683,P2
29924,25,23,2,1,1,0.04,0.04,0.08,0.92,2,4,0.08,0.16,2,0,0,0,14,0,0,25,0,11,84,5,144,0,0,0,0,0,0,0,36,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,Married,SSC,42,M,10500,66,0.08,0.5,1.054,0,0,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,ConsumerLoan,702,P3
29925,6,4,2,0,0,0.0,0.0,0.333,0.667,0,1,0.0,0.167,0,1,0,2,0,0,0,3,3,3,146,19,99,0,0,0,0,0,0,0,37,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,1,1,1,Married,GRADUATE,34,M,20000,188,0.333,0.0,0.371,0,0,0.0,0.0,0.0,0.0,0,0,others,others,711,P1
29927,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,2,0,0,2,0,0,34,31,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,Single,SSC,26,M,24000,79,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,0,others,others,668,P3
29928,12,5,7,1,0,0.083,0.0,0.583,0.417,2,0,0.167,0.0,0,0,0,8,0,0,1,0,12,3,68,3,43,20,31,10,15,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,31,37,5,0,2,12,6,9,3,17,11,6,Married,POST-GRADUATE,34,F,28000,122,0.583,0.5,0.864,0,1,0.667,0.0,0.5,0.0,0,0,ConsumerLoan,ConsumerLoan,656,P4
29929,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,2,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,2,Married,12TH,36,F,18000,127,1.0,1.0,0.84,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,664,P3
29930,3,1,2,0,0,0.0,0.0,0.667,0.333,1,0,0.333,0.0,0,1,0,1,0,0,0,2,1,1,29,8,109,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,236,1,0,0,Single,12TH,25,M,19500,137,0.667,0.0,0.184,0,0,0.0,0.0,0.0,0.0,0,0,PL,others,675,P2
29931,6,4,2,1,1,0.167,0.167,0.333,0.667,1,1,0.167,0.167,0,2,0,0,3,0,0,5,1,1,100,6,57,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,180,2,1,0,Single,SSC,25,M,25000,40,0.333,1.0,0.939,0,0,0.0,0.0,0.0,0.0,1,0,AL,others,718,P1
29932,8,4,4,0,2,0.0,0.25,0.5,0.5,2,4,0.25,0.5,0,1,3,3,0,0,1,1,7,0,35,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,1,18,0,1,203,2,0,0,Married,POST-GRADUATE,32,M,25000,30,0.5,0.0,0.279,1,1,0.0,0.0,0.0,0.0,0,0,CC,CC,678,P2
29934,4,2,2,1,0,0.25,0.0,0.5,0.5,1,0,0.25,0.0,0,0,0,0,2,0,0,2,2,2,85,4,125,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1455,0,0,0,Married,UNDER GRADUATE,38,F,45000,71,0.5,1.0,1.0,0,0,0.0,0.0,0.0,0.0,1,0,others,others,709,P1
29935,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,0,0,0,1,2,0,0,2,1,0,46,37,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,796,0,0,0,Married,GRADUATE,27,M,25000,64,0.333,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,0,CC,ConsumerLoan,694,P2
29936,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,1,1,1,Single,UNDER GRADUATE,23,M,16500,100,1.0,1.0,0.5,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,669,P2
29937,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1,1,1,75,27,105,13,87,3,8,5,10,5,27,4,4,0,0,0,0,0,0,0,0,0,87,5,0,0,0,0,0,0,3,3,3,1,Single,GRADUATE,24,M,20000,35,1.0,0.0,0.544,0,0,0.0,0.0,0.0,0.0,0,0,others,others,678,P2
29938,3,1,2,1,0,0.333,0.0,0.667,0.333,2,0,0.667,0.0,1,2,0,1,0,0,0,2,1,0,63,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,1,1,Married,GRADUATE,39,M,5000,161,0.667,0.5,0.884,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,687,P2
29939,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,5,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,163,2,2,0,Married,12TH,24,M,40000,534,1.0,1.0,1.26,0,0,0.0,0.0,0.0,0.0,0,0,AL,AL,682,P2
29940,7,7,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,4,2,0,0,3,4,0,87,20,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,0,0,429,0,0,0,Married,GRADUATE,42,M,25000,146,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,0,PL,others,700,P2
29941,8,6,2,0,0,0.0,0.0,0.25,0.75,1,3,0.125,0.375,0,0,0,0,0,0,0,8,0,8,33,9,76,0,0,0,0,0,0,0,67,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,388,0,0,0,Married,GRADUATE,28,F,38000,100,0.25,0.0,0.726,0,0,0.0,0.0,0.0,0.0,0,0,others,HL,699,P2
29942,11,9,2,0,0,0.0,0.0,0.182,0.818,1,0,0.091,0.0,1,0,0,0,8,0,0,10,1,3,193,6,487,0,0,0,0,0,0,0,33,4,10,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,1,1,1,Married,12TH,41,M,20000,71,0.182,0.0,1.213,0,0,0.0,0.0,0.0,0.0,1,0,others,others,741,P1
29944,5,2,3,1,1,0.2,0.2,0.6,0.4,3,1,0.6,0.2,0,1,1,2,0,0,1,1,4,0,22,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,5,0,0,0,130,5,2,0,Married,12TH,26,M,46000,127,0.6,0.333,0.811,1,1,0.0,0.4,0.0,0.4,0,0,CC,ConsumerLoan,675,P2
29945,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,10,10,162,1,27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,1,1,1,53,3,1,1,Married,GRADUATE,27,M,50000,24,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,0,PL,ConsumerLoan,647,P4
29946,4,2,2,2,0,0.5,0.0,0.5,0.5,2,0,0.5,0.0,1,0,0,1,2,0,1,2,2,0,54,2,72,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,8,8,8,12,15,15,13,Married,OTHERS,29,M,30000,131,0.5,1.0,0.737,0,1,1.0,1.0,1.0,1.0,1,0,others,PL,611,P4
